actual_id,date,department_id,category_id,region_id,account_type,actual_amount
27330,2024-04-30,7,102,2,Revenue,8191.93
27331,2024-04-01,7,102,2,Revenue,1145.63
27332,2024-04-05,7,102,2,Revenue,1690.45
27333,2024-04-23,1,103,2,Revenue,3780.33
27334,2024-04-26,1,103,2,Revenue,3236.07
27335,2024-04-02,1,103,2,Revenue,6641.68
27336,2024-04-24,1,103,2,Revenue,927.55
27337,2024-04-09,1,103,2,Revenue,1747.63
27338,2024-04-26,1,103,2,Revenue,7342.6
27339,2024-04-30,1,103,2,Revenue,2641.01
27340,2024-04-24,1,103,2,Revenue,221.97
27341,2024-04-28,1,103,2,Revenue,648.43
27342,2024-04-22,1,103,2,Revenue,811.85
27343,2024-04-25,1,103,2,Revenue,15233.42
27344,2024-04-08,1,103,2,Revenue,760.89
27345,2024-04-04,1,103,2,Revenue,6109.7
27346,2024-04-29,1,103,2,Revenue,243.79
27347,2024-04-15,1,103,2,Revenue,601.29
27348,2024-04-28,1,103,2,Revenue,6164.75
27349,2024-04-22,1,103,2,Revenue,6871.87
27350,2024-04-05,1,103,2,Revenue,581.12
27351,2024-04-10,1,103,2,Revenue,783.05
27352,2024-04-09,1,103,2,Revenue,2267.32
27353,2024-04-27,1,103,2,Revenue,162.27
27354,2024-04-04,1,103,2,Revenue,8711.55
27355,2024-04-01,1,103,2,Revenue,1347.8
27356,2024-04-30,1,103,2,Revenue,2014.63
27357,2024-04-11,1,103,2,Revenue,332.76
27358,2024-04-25,1,103,2,Revenue,99.2
27359,2024-04-11,1,103,2,Revenue,1891.16
27360,2024-04-09,1,103,2,Revenue,388.96
27361,2024-04-23,1,103,2,Revenue,2983.54
27362,2024-04-05,1,103,2,Revenue,4743.79
27363,2024-04-27,1,103,2,Revenue,96.49
27364,2024-04-23,1,103,2,Revenue,2840.26
27365,2024-04-25,1,103,2,Revenue,5069.32
27366,2024-04-19,1,103,2,Revenue,1735.35
27367,2024-04-21,1,103,2,Revenue,9628.75
27368,2024-04-03,1,103,2,Revenue,353.42
27369,2024-04-08,1,103,2,Revenue,1169.48
27370,2024-04-16,1,103,2,Revenue,783.91
27371,2024-04-27,1,103,2,Revenue,16701.21
27372,2024-04-17,1,103,2,Revenue,1044.54
27373,2024-04-04,1,103,2,Revenue,1471.82
27374,2024-04-23,1,103,2,Revenue,5640.66
27375,2024-04-15,1,103,2,Revenue,7971.41
27376,2024-04-13,1,103,2,Revenue,8324.64
27377,2024-04-30,1,103,2,Revenue,2449.0
27378,2024-04-09,1,103,2,Revenue,3263.74
27379,2024-04-10,1,103,2,Revenue,1287.75
27380,2024-04-27,1,103,2,Revenue,2801.36
27381,2024-04-02,1,103,2,Revenue,1081.17
27382,2024-04-30,1,103,2,Revenue,4109.12
27383,2024-04-25,1,103,2,Revenue,1100.42
27384,2024-04-30,1,103,2,Revenue,6342.27
27385,2024-04-06,1,103,2,Revenue,464.37
27386,2024-04-23,1,103,2,Revenue,2543.0
27387,2024-04-16,7,103,2,Revenue,1212.23
27388,2024-04-30,7,103,2,Revenue,274.97
27389,2024-04-02,7,103,2,Revenue,2386.95
27390,2024-04-16,7,103,2,Revenue,2495.48
27391,2024-04-21,7,103,2,Revenue,18426.4
27392,2024-04-14,7,103,2,Revenue,1881.56
27393,2024-04-24,7,103,2,Revenue,4701.71
27394,2024-04-25,7,103,2,Revenue,8791.15
27395,2024-04-13,7,103,2,Revenue,3702.88
27396,2024-04-09,1,201,2,Expense,1529.02
27397,2024-04-28,1,201,2,Expense,45384.44
27398,2024-04-02,1,201,2,Expense,1015.38
27399,2024-04-01,1,201,2,Expense,26249.88
27400,2024-04-08,1,201,2,Expense,8883.85
27401,2024-04-16,1,201,2,Expense,40436.03
27402,2024-04-04,1,202,2,Expense,383.33
27403,2024-04-01,1,202,2,Expense,311.76
27404,2024-04-04,1,202,2,Expense,262.61
27405,2024-04-26,1,202,2,Expense,12763.53
27406,2024-04-29,1,202,2,Expense,4044.44
27407,2024-04-29,1,202,2,Expense,733.83
27408,2024-04-29,1,202,2,Expense,9912.07
27409,2024-04-03,1,202,2,Expense,2192.17
27410,2024-04-20,1,205,2,Expense,2465.15
27411,2024-04-03,1,205,2,Expense,1972.18
27412,2024-04-09,1,205,2,Expense,157.99
27413,2024-04-20,1,205,2,Expense,4588.2
27414,2024-04-05,1,205,2,Expense,638.98
27415,2024-04-06,1,205,2,Expense,2498.95
27416,2024-04-10,1,205,2,Expense,3945.14
27417,2024-04-21,1,205,2,Expense,511.31
27418,2024-04-09,1,205,2,Expense,4491.55
27419,2024-04-08,1,207,2,Expense,6152.66
27420,2024-04-26,1,207,2,Expense,2173.69
27421,2024-04-14,1,208,2,Expense,1734.43
27422,2024-04-20,1,208,2,Expense,7933.22
27423,2024-04-14,1,208,2,Expense,11493.99
27424,2024-04-03,2,201,2,Expense,6178.05
27425,2024-04-12,2,201,2,Expense,6201.34
27426,2024-04-19,2,201,2,Expense,33748.49
27427,2024-04-16,2,201,2,Expense,3552.78
27428,2024-04-07,2,201,2,Expense,50512.27
27429,2024-04-12,2,201,2,Expense,40548.78
27430,2024-04-12,2,202,2,Expense,3560.86
27431,2024-04-27,2,202,2,Expense,18697.55
27432,2024-04-20,2,202,2,Expense,6527.86
27433,2024-04-15,2,202,2,Expense,2024.15
27434,2024-04-03,2,204,2,Expense,6588.0
27435,2024-04-19,2,204,2,Expense,4727.61
27436,2024-04-04,2,204,2,Expense,6357.19
27437,2024-04-13,2,204,2,Expense,646.12
27438,2024-04-17,2,204,2,Expense,4884.54
27439,2024-04-02,2,204,2,Expense,3691.77
27440,2024-04-30,2,204,2,Expense,4425.05
27441,2024-04-16,2,204,2,Expense,2534.08
27442,2024-04-01,2,204,2,Expense,3883.93
27443,2024-04-03,2,204,2,Expense,13210.34
27444,2024-04-16,2,204,2,Expense,2601.18
27445,2024-04-06,2,204,2,Expense,282.8
27446,2024-04-08,2,204,2,Expense,1822.88
27447,2024-04-05,2,204,2,Expense,3726.21
27448,2024-04-08,2,204,2,Expense,4689.9
27449,2024-04-22,2,204,2,Expense,3426.82
27450,2024-04-22,2,205,2,Expense,2742.82
27451,2024-04-05,2,205,2,Expense,6597.5
27452,2024-04-09,2,205,2,Expense,1225.4
27453,2024-04-07,2,205,2,Expense,3784.3
27454,2024-04-23,2,205,2,Expense,1788.92
27455,2024-04-23,2,205,2,Expense,167.0
27456,2024-04-13,2,205,2,Expense,841.51
27457,2024-04-12,2,207,2,Expense,594.55
27458,2024-04-03,2,207,2,Expense,967.68
27459,2024-04-02,2,207,2,Expense,2506.16
27460,2024-04-28,2,207,2,Expense,2192.72
27461,2024-04-22,2,207,2,Expense,1577.6
27462,2024-04-13,2,208,2,Expense,3206.09
27463,2024-04-02,2,208,2,Expense,391.86
27464,2024-04-05,2,208,2,Expense,2929.11
27465,2024-04-06,2,208,2,Expense,232.62
27466,2024-04-01,2,208,2,Expense,2122.31
27467,2024-04-05,2,208,2,Expense,1033.69
27468,2024-04-24,2,208,2,Expense,3628.58
27469,2024-04-15,2,208,2,Expense,2007.85
27470,2024-04-08,2,208,2,Expense,4635.11
27471,2024-04-12,3,201,2,Expense,49153.41
27472,2024-04-09,3,201,2,Expense,33282.84
27473,2024-04-27,3,201,2,Expense,65862.22
27474,2024-04-01,3,202,2,Expense,3499.1
27475,2024-04-21,3,202,2,Expense,42.47
27476,2024-04-20,3,202,2,Expense,551.14
27477,2024-04-03,3,202,2,Expense,4347.22
27478,2024-04-08,3,202,2,Expense,7315.97
27479,2024-04-12,3,202,2,Expense,277.67
27480,2024-04-07,3,202,2,Expense,3596.58
27481,2024-04-20,3,202,2,Expense,225.72
27482,2024-04-01,3,202,2,Expense,7458.95
27483,2024-04-23,3,202,2,Expense,1755.6
27484,2024-04-03,3,202,2,Expense,4774.12
27485,2024-04-26,3,203,2,Expense,32380.16
27486,2024-04-17,3,203,2,Expense,7241.08
27487,2024-04-01,3,205,2,Expense,7364.12
27488,2024-04-28,3,205,2,Expense,535.07
27489,2024-04-27,3,205,2,Expense,3804.57
27490,2024-04-20,3,205,2,Expense,521.83
27491,2024-04-27,3,205,2,Expense,2840.61
27492,2024-04-13,3,205,2,Expense,1550.33
27493,2024-04-04,3,205,2,Expense,11010.6
27494,2024-04-19,3,206,2,Expense,12268.89
27495,2024-04-12,3,207,2,Expense,1021.51
27496,2024-04-21,3,207,2,Expense,1741.72
27497,2024-04-25,3,207,2,Expense,1215.9
27498,2024-04-15,3,207,2,Expense,101.04
27499,2024-04-04,3,207,2,Expense,2217.48
27500,2024-04-18,3,207,2,Expense,598.77
27501,2024-04-12,3,207,2,Expense,1100.18
27502,2024-04-30,3,208,2,Expense,2074.4
27503,2024-04-01,3,208,2,Expense,3259.92
27504,2024-04-23,3,208,2,Expense,1866.91
27505,2024-04-26,3,208,2,Expense,14113.24
27506,2024-04-22,4,201,2,Expense,8371.71
27507,2024-04-08,4,201,2,Expense,4889.8
27508,2024-04-27,4,201,2,Expense,202.94
27509,2024-04-11,4,201,2,Expense,118.1
27510,2024-04-01,4,201,2,Expense,9932.11
27511,2024-04-24,4,201,2,Expense,506.64
27512,2024-04-08,4,201,2,Expense,3944.05
27513,2024-04-05,4,202,2,Expense,168.4
27514,2024-04-15,4,202,2,Expense,1132.14
27515,2024-04-18,4,202,2,Expense,948.41
27516,2024-04-04,4,202,2,Expense,57.34
27517,2024-04-05,4,202,2,Expense,438.03
27518,2024-04-10,4,202,2,Expense,240.95
27519,2024-04-04,4,202,2,Expense,703.95
27520,2024-04-10,4,202,2,Expense,2181.55
27521,2024-04-20,4,202,2,Expense,668.03
27522,2024-04-29,4,207,2,Expense,671.35
27523,2024-04-07,4,207,2,Expense,263.13
27524,2024-04-27,4,207,2,Expense,637.45
27525,2024-04-19,4,208,2,Expense,936.86
27526,2024-04-15,4,208,2,Expense,1320.41
27527,2024-04-22,4,208,2,Expense,591.88
27528,2024-04-25,4,208,2,Expense,455.73
27529,2024-04-30,4,208,2,Expense,772.14
27530,2024-04-10,4,208,2,Expense,1850.86
27531,2024-04-08,5,201,2,Expense,8824.66
27532,2024-04-26,5,201,2,Expense,2287.49
27533,2024-04-06,5,201,2,Expense,9064.25
27534,2024-04-03,5,201,2,Expense,3675.59
27535,2024-04-29,5,201,2,Expense,949.72
27536,2024-04-04,5,202,2,Expense,123.02
27537,2024-04-04,5,202,2,Expense,160.06
27538,2024-04-06,5,202,2,Expense,3759.84
27539,2024-04-18,5,202,2,Expense,2483.78
27540,2024-04-11,5,207,2,Expense,493.64
27541,2024-04-27,5,207,2,Expense,920.94
27542,2024-04-04,5,208,2,Expense,158.21
27543,2024-04-04,5,208,2,Expense,1512.51
27544,2024-04-30,5,208,2,Expense,1041.41
27545,2024-04-29,5,208,2,Expense,971.79
27546,2024-04-23,5,208,2,Expense,835.16
27547,2024-04-05,5,208,2,Expense,557.71
27548,2024-04-15,5,208,2,Expense,57.02
27549,2024-04-11,5,208,2,Expense,216.06
27550,2024-04-02,6,201,2,Expense,14945.83
27551,2024-04-04,6,201,2,Expense,4791.55
27552,2024-04-09,6,201,2,Expense,7148.35
27553,2024-04-15,6,201,2,Expense,445.21
27554,2024-04-18,6,201,2,Expense,5528.86
27555,2024-04-03,6,202,2,Expense,809.6
27556,2024-04-19,6,202,2,Expense,878.25
27557,2024-04-01,6,202,2,Expense,608.29
27558,2024-04-04,6,202,2,Expense,1266.47
27559,2024-04-26,6,202,2,Expense,92.24
27560,2024-04-16,6,202,2,Expense,1093.26
27561,2024-04-26,6,202,2,Expense,556.3
27562,2024-04-06,6,202,2,Expense,1141.27
27563,2024-04-05,6,202,2,Expense,448.55
27564,2024-04-07,6,202,2,Expense,234.34
27565,2024-04-28,6,202,2,Expense,1341.34
27566,2024-04-24,6,207,2,Expense,125.44
27567,2024-04-15,6,207,2,Expense,1972.38
27568,2024-04-28,6,208,2,Expense,852.42
27569,2024-04-09,6,208,2,Expense,263.3
27570,2024-04-08,6,208,2,Expense,20.31
27571,2024-04-09,6,208,2,Expense,120.36
27572,2024-04-04,6,208,2,Expense,2384.65
27573,2024-04-08,6,208,2,Expense,1780.16
27574,2024-04-30,6,208,2,Expense,1514.56
27575,2024-04-02,7,201,2,Expense,13196.8
27576,2024-04-16,7,201,2,Expense,13454.41
27577,2024-04-09,7,201,2,Expense,10254.45
27578,2024-04-07,7,201,2,Expense,10151.38
27579,2024-04-13,7,201,2,Expense,26097.29
27580,2024-04-04,7,201,2,Expense,9554.19
27581,2024-04-16,7,202,2,Expense,1906.05
27582,2024-04-21,7,202,2,Expense,1329.29
27583,2024-04-08,7,202,2,Expense,857.79
27584,2024-04-07,7,202,2,Expense,7577.44
27585,2024-04-03,7,202,2,Expense,4666.02
27586,2024-04-21,7,202,2,Expense,294.68
27587,2024-04-08,7,202,2,Expense,4603.3
27588,2024-04-05,7,202,2,Expense,131.26
27589,2024-04-08,7,203,2,Expense,27263.51
27590,2024-04-20,7,206,2,Expense,7232.25
27591,2024-04-02,7,207,2,Expense,1732.45
27592,2024-04-25,7,207,2,Expense,356.51
27593,2024-04-07,7,207,2,Expense,622.11
27594,2024-04-16,7,207,2,Expense,807.98
27595,2024-04-10,7,207,2,Expense,13.19
27596,2024-04-29,7,207,2,Expense,613.48
27597,2024-04-30,7,207,2,Expense,500.87
27598,2024-04-20,7,207,2,Expense,618.67
27599,2024-04-10,7,207,2,Expense,54.06
27600,2024-04-12,1,101,3,Revenue,813.75
27601,2024-04-01,1,101,3,Revenue,1304.9
27602,2024-04-28,1,101,3,Revenue,26603.93
27603,2024-04-12,1,101,3,Revenue,3716.23
27604,2024-04-20,1,101,3,Revenue,11060.68
27605,2024-04-25,1,101,3,Revenue,9579.66
27606,2024-04-18,1,101,3,Revenue,10648.19
27607,2024-04-02,1,101,3,Revenue,9989.1
27608,2024-04-18,1,101,3,Revenue,16938.51
27609,2024-04-10,1,101,3,Revenue,6200.55
27610,2024-04-10,1,101,3,Revenue,3826.81
27611,2024-04-23,1,101,3,Revenue,17908.02
27612,2024-04-23,1,101,3,Revenue,3048.99
27613,2024-04-06,1,101,3,Revenue,6878.76
27614,2024-04-02,1,101,3,Revenue,13344.86
27615,2024-04-16,1,101,3,Revenue,17105.67
27616,2024-04-05,1,101,3,Revenue,20608.46
27617,2024-04-29,1,101,3,Revenue,7448.24
27618,2024-04-06,1,101,3,Revenue,8795.28
27619,2024-04-22,1,101,3,Revenue,4752.3
27620,2024-04-26,1,101,3,Revenue,2315.53
27621,2024-04-22,1,101,3,Revenue,112.64
27622,2024-04-22,1,101,3,Revenue,1733.81
27623,2024-04-01,1,101,3,Revenue,27000.05
27624,2024-04-28,1,101,3,Revenue,11337.74
27625,2024-04-04,1,101,3,Revenue,4502.83
27626,2024-04-17,1,101,3,Revenue,2906.97
27627,2024-04-18,7,101,3,Revenue,1533.07
27628,2024-04-28,7,101,3,Revenue,7872.05
27629,2024-04-17,7,101,3,Revenue,968.59
27630,2024-04-14,7,101,3,Revenue,1474.85
27631,2024-04-26,7,101,3,Revenue,162.98
27632,2024-04-08,7,101,3,Revenue,6944.3
27633,2024-04-29,7,101,3,Revenue,32351.18
27634,2024-04-18,1,102,3,Revenue,4362.54
27635,2024-04-15,1,102,3,Revenue,1009.13
27636,2024-04-18,1,102,3,Revenue,3810.07
27637,2024-04-05,1,102,3,Revenue,732.69
27638,2024-04-07,1,102,3,Revenue,874.99
27639,2024-04-06,1,102,3,Revenue,13522.93
27640,2024-04-05,1,102,3,Revenue,1450.24
27641,2024-04-19,1,102,3,Revenue,4121.03
27642,2024-04-09,1,102,3,Revenue,5774.28
27643,2024-04-24,1,102,3,Revenue,1341.84
27644,2024-04-30,1,102,3,Revenue,1392.0
27645,2024-04-11,1,102,3,Revenue,4672.39
27646,2024-04-03,1,102,3,Revenue,2942.15
27647,2024-04-07,1,102,3,Revenue,1414.54
27648,2024-04-03,1,102,3,Revenue,4361.67
27649,2024-04-27,1,102,3,Revenue,6278.18
27650,2024-04-06,1,102,3,Revenue,844.04
27651,2024-04-19,1,102,3,Revenue,77.68
27652,2024-04-16,1,102,3,Revenue,1009.36
27653,2024-04-08,1,102,3,Revenue,3535.68
27654,2024-04-19,1,102,3,Revenue,7774.98
27655,2024-04-21,1,102,3,Revenue,6263.41
27656,2024-04-19,1,102,3,Revenue,791.49
27657,2024-04-30,1,102,3,Revenue,6705.66
27658,2024-04-16,1,102,3,Revenue,5243.82
27659,2024-04-08,1,102,3,Revenue,4176.46
27660,2024-04-10,1,102,3,Revenue,3671.52
27661,2024-04-30,1,102,3,Revenue,5183.83
27662,2024-04-13,7,102,3,Revenue,1265.68
27663,2024-04-23,7,102,3,Revenue,16.79
27664,2024-04-05,7,102,3,Revenue,5145.33
27665,2024-04-08,7,102,3,Revenue,4494.42
27666,2024-04-13,7,102,3,Revenue,4476.72
27667,2024-04-27,7,102,3,Revenue,3865.12
27668,2024-04-26,7,102,3,Revenue,3115.38
27669,2024-04-16,7,102,3,Revenue,2373.83
27670,2024-04-16,1,103,3,Revenue,3001.87
27671,2024-04-12,1,103,3,Revenue,3906.86
27672,2024-04-30,1,103,3,Revenue,2035.16
27673,2024-04-14,1,103,3,Revenue,1336.45
27674,2024-04-17,1,103,3,Revenue,945.84
27675,2024-04-01,1,103,3,Revenue,675.03
27676,2024-04-14,1,103,3,Revenue,2158.15
27677,2024-04-15,1,103,3,Revenue,4088.01
27678,2024-04-23,1,103,3,Revenue,5907.87
27679,2024-04-12,1,103,3,Revenue,1413.02
27680,2024-04-17,1,103,3,Revenue,3150.97
27681,2024-04-09,1,103,3,Revenue,2166.68
27682,2024-04-03,1,103,3,Revenue,11305.39
27683,2024-04-12,1,103,3,Revenue,7139.91
27684,2024-04-26,1,103,3,Revenue,7136.52
27685,2024-04-13,1,103,3,Revenue,2887.45
27686,2024-04-02,1,103,3,Revenue,1915.33
27687,2024-04-22,1,103,3,Revenue,3519.72
27688,2024-04-15,1,103,3,Revenue,580.22
27689,2024-04-02,1,103,3,Revenue,7156.4
27690,2024-04-05,1,103,3,Revenue,1055.44
27691,2024-04-21,1,103,3,Revenue,5850.55
27692,2024-04-09,1,103,3,Revenue,1182.65
27693,2024-04-28,1,103,3,Revenue,2462.42
27694,2024-04-30,1,103,3,Revenue,4935.69
27695,2024-04-14,1,103,3,Revenue,1669.37
27696,2024-04-13,1,103,3,Revenue,1478.32
27697,2024-04-04,1,103,3,Revenue,7299.06
27698,2024-04-08,1,103,3,Revenue,238.17
27699,2024-04-23,1,103,3,Revenue,6145.22
27700,2024-04-07,1,103,3,Revenue,8785.93
27701,2024-04-17,1,103,3,Revenue,2762.66
27702,2024-04-22,1,103,3,Revenue,3971.68
27703,2024-04-06,1,103,3,Revenue,6593.18
27704,2024-04-26,1,103,3,Revenue,1907.61
27705,2024-04-08,1,103,3,Revenue,7039.2
27706,2024-04-22,1,103,3,Revenue,1553.24
27707,2024-04-08,1,103,3,Revenue,1220.77
27708,2024-04-13,1,103,3,Revenue,13631.34
27709,2024-04-22,1,103,3,Revenue,105.56
27710,2024-04-08,1,103,3,Revenue,1284.33
27711,2024-04-05,1,103,3,Revenue,2046.51
27712,2024-04-09,1,103,3,Revenue,1242.06
27713,2024-04-28,1,103,3,Revenue,1105.85
27714,2024-04-20,1,103,3,Revenue,1544.85
27715,2024-04-22,1,103,3,Revenue,1693.24
27716,2024-04-27,1,103,3,Revenue,247.84
27717,2024-04-02,1,103,3,Revenue,4979.41
27718,2024-04-03,1,103,3,Revenue,614.51
27719,2024-04-04,1,103,3,Revenue,139.72
27720,2024-04-19,1,103,3,Revenue,2977.26
27721,2024-04-28,1,103,3,Revenue,3684.06
27722,2024-04-29,1,103,3,Revenue,4764.42
27723,2024-04-07,1,103,3,Revenue,306.49
27724,2024-04-09,1,103,3,Revenue,628.49
27725,2024-04-06,1,103,3,Revenue,671.43
27726,2024-04-13,7,103,3,Revenue,8817.47
27727,2024-04-30,7,103,3,Revenue,1969.87
27728,2024-04-01,7,103,3,Revenue,4633.99
27729,2024-04-06,7,103,3,Revenue,2787.98
27730,2024-04-04,7,103,3,Revenue,3996.62
27731,2024-04-02,7,103,3,Revenue,9821.58
27732,2024-04-29,7,103,3,Revenue,2060.3
27733,2024-04-07,7,103,3,Revenue,1735.76
27734,2024-04-24,7,103,3,Revenue,4163.41
27735,2024-04-26,1,201,3,Expense,1065.04
27736,2024-04-30,1,201,3,Expense,24703.06
27737,2024-04-27,1,201,3,Expense,56844.51
27738,2024-04-10,1,201,3,Expense,9976.55
27739,2024-04-22,1,201,3,Expense,6444.2
27740,2024-04-09,1,201,3,Expense,3813.15
27741,2024-04-18,1,202,3,Expense,4448.41
27742,2024-04-18,1,202,3,Expense,4889.0
27743,2024-04-11,1,202,3,Expense,1288.99
27744,2024-04-09,1,202,3,Expense,1612.11
27745,2024-04-12,1,202,3,Expense,1011.24
27746,2024-04-08,1,202,3,Expense,9766.35
27747,2024-04-29,1,205,3,Expense,2443.71
27748,2024-04-20,1,205,3,Expense,5974.91
27749,2024-04-18,1,205,3,Expense,5200.08
27750,2024-04-21,1,205,3,Expense,185.11
27751,2024-04-08,1,205,3,Expense,3162.48
27752,2024-04-01,1,205,3,Expense,470.15
27753,2024-04-06,1,205,3,Expense,951.81
27754,2024-04-25,1,207,3,Expense,2268.69
27755,2024-04-29,1,207,3,Expense,4552.22
27756,2024-04-29,1,208,3,Expense,248.41
27757,2024-04-08,1,208,3,Expense,3797.17
27758,2024-04-16,1,208,3,Expense,2533.23
27759,2024-04-26,1,208,3,Expense,6704.11
27760,2024-04-21,1,208,3,Expense,5792.34
27761,2024-04-18,1,208,3,Expense,1957.41
27762,2024-04-13,2,201,3,Expense,8008.22
27763,2024-04-17,2,201,3,Expense,18833.92
27764,2024-04-23,2,201,3,Expense,82692.2
27765,2024-04-14,2,202,3,Expense,424.37
27766,2024-04-06,2,202,3,Expense,5318.34
27767,2024-04-20,2,202,3,Expense,397.15
27768,2024-04-21,2,202,3,Expense,1734.71
27769,2024-04-15,2,202,3,Expense,20610.56
27770,2024-04-08,2,204,3,Expense,4596.17
27771,2024-04-26,2,204,3,Expense,529.68
27772,2024-04-27,2,204,3,Expense,2597.88
27773,2024-04-16,2,204,3,Expense,3444.59
27774,2024-04-26,2,204,3,Expense,943.06
27775,2024-04-13,2,204,3,Expense,2971.98
27776,2024-04-10,2,204,3,Expense,4618.78
27777,2024-04-14,2,204,3,Expense,17596.6
27778,2024-04-20,2,204,3,Expense,3402.3
27779,2024-04-10,2,204,3,Expense,7404.09
27780,2024-04-13,2,204,3,Expense,6725.95
27781,2024-04-23,2,205,3,Expense,3253.71
27782,2024-04-28,2,205,3,Expense,607.7
27783,2024-04-27,2,205,3,Expense,1245.03
27784,2024-04-22,2,205,3,Expense,1195.79
27785,2024-04-15,2,205,3,Expense,186.41
27786,2024-04-16,2,205,3,Expense,129.84
27787,2024-04-02,2,205,3,Expense,3022.95
27788,2024-04-04,2,205,3,Expense,3721.73
27789,2024-04-01,2,205,3,Expense,3220.42
27790,2024-04-07,2,205,3,Expense,693.61
27791,2024-04-29,2,207,3,Expense,2020.91
27792,2024-04-02,2,207,3,Expense,2754.94
27793,2024-04-25,2,207,3,Expense,1703.77
27794,2024-04-08,2,208,3,Expense,15761.62
27795,2024-04-20,2,208,3,Expense,2812.11
27796,2024-04-10,2,208,3,Expense,3222.67
27797,2024-04-29,3,201,3,Expense,12672.6
27798,2024-04-03,3,201,3,Expense,10628.76
27799,2024-04-13,3,201,3,Expense,8741.02
27800,2024-04-29,3,201,3,Expense,28694.01
27801,2024-04-26,3,201,3,Expense,27600.28
27802,2024-04-07,3,201,3,Expense,19067.36
27803,2024-04-02,3,201,3,Expense,5177.92
27804,2024-04-20,3,202,3,Expense,877.77
27805,2024-04-06,3,202,3,Expense,1869.13
27806,2024-04-04,3,202,3,Expense,5272.21
27807,2024-04-12,3,202,3,Expense,18757.42
27808,2024-04-24,3,202,3,Expense,1683.42
27809,2024-04-19,3,203,3,Expense,21224.34
27810,2024-04-30,3,203,3,Expense,7574.34
27811,2024-04-30,3,203,3,Expense,1388.35
27812,2024-04-30,3,205,3,Expense,7672.74
27813,2024-04-10,3,205,3,Expense,384.85
27814,2024-04-08,3,205,3,Expense,303.03
27815,2024-04-05,3,205,3,Expense,581.04
27816,2024-04-18,3,205,3,Expense,4688.41
27817,2024-04-29,3,205,3,Expense,1995.78
27818,2024-04-27,3,206,3,Expense,5721.28
27819,2024-04-10,3,206,3,Expense,4768.02
27820,2024-04-26,3,206,3,Expense,967.71
27821,2024-04-17,3,207,3,Expense,445.68
27822,2024-04-07,3,207,3,Expense,6684.08
27823,2024-04-27,3,208,3,Expense,9644.05
27824,2024-04-07,3,208,3,Expense,1208.79
27825,2024-04-03,3,208,3,Expense,12098.09
27826,2024-04-13,3,208,3,Expense,1984.42
27827,2024-04-07,4,201,3,Expense,4679.57
27828,2024-04-02,4,201,3,Expense,5699.59
27829,2024-04-15,4,201,3,Expense,2061.15
27830,2024-04-14,4,201,3,Expense,2727.08
27831,2024-04-14,4,201,3,Expense,11027.31
27832,2024-04-18,4,202,3,Expense,1136.8
27833,2024-04-12,4,202,3,Expense,4860.15
27834,2024-04-23,4,202,3,Expense,223.65
27835,2024-04-09,4,202,3,Expense,150.37
27836,2024-04-10,4,207,3,Expense,140.29
27837,2024-04-03,4,207,3,Expense,420.33
27838,2024-04-26,4,207,3,Expense,264.9
27839,2024-04-10,4,207,3,Expense,225.92
27840,2024-04-18,4,207,3,Expense,643.71
27841,2024-04-01,4,208,3,Expense,2409.21
27842,2024-04-16,4,208,3,Expense,573.19
27843,2024-04-10,4,208,3,Expense,38.28
27844,2024-04-03,4,208,3,Expense,677.38
27845,2024-04-04,4,208,3,Expense,1280.04
27846,2024-04-01,4,208,3,Expense,236.36
27847,2024-04-13,5,201,3,Expense,2484.09
27848,2024-04-03,5,201,3,Expense,2903.97
27849,2024-04-08,5,201,3,Expense,840.31
27850,2024-04-22,5,201,3,Expense,7412.91
27851,2024-04-06,5,201,3,Expense,1045.82
27852,2024-04-17,5,201,3,Expense,1379.84
27853,2024-04-28,5,201,3,Expense,9757.97
27854,2024-04-20,5,202,3,Expense,2308.91
27855,2024-04-25,5,202,3,Expense,229.87
27856,2024-04-26,5,202,3,Expense,370.79
27857,2024-04-05,5,202,3,Expense,3275.47
27858,2024-04-13,5,202,3,Expense,174.0
27859,2024-04-23,5,202,3,Expense,302.86
27860,2024-04-09,5,207,3,Expense,230.73
27861,2024-04-04,5,207,3,Expense,92.96
27862,2024-04-24,5,207,3,Expense,815.01
27863,2024-04-03,5,207,3,Expense,165.8
27864,2024-04-09,5,207,3,Expense,127.04
27865,2024-04-24,5,208,3,Expense,960.59
27866,2024-04-05,5,208,3,Expense,550.66
27867,2024-04-09,5,208,3,Expense,355.56
27868,2024-04-25,5,208,3,Expense,3828.57
27869,2024-04-02,5,208,3,Expense,48.98
27870,2024-04-28,6,201,3,Expense,6265.14
27871,2024-04-22,6,201,3,Expense,8852.68
27872,2024-04-08,6,201,3,Expense,14716.44
27873,2024-04-17,6,201,3,Expense,174.97
27874,2024-04-19,6,201,3,Expense,2242.1
27875,2024-04-24,6,201,3,Expense,4761.53
27876,2024-04-07,6,202,3,Expense,397.51
27877,2024-04-26,6,202,3,Expense,1891.22
27878,2024-04-28,6,202,3,Expense,2366.65
27879,2024-04-30,6,202,3,Expense,162.72
27880,2024-04-01,6,202,3,Expense,57.64
27881,2024-04-11,6,202,3,Expense,415.91
27882,2024-04-23,6,202,3,Expense,1349.3
27883,2024-04-17,6,202,3,Expense,765.44
27884,2024-04-17,6,202,3,Expense,723.83
27885,2024-04-18,6,207,3,Expense,143.56
27886,2024-04-23,6,207,3,Expense,69.67
