budget_id,month_start_date,department_id,category_id,region_id,account_type,budget_amount
3416,01-05-2024,2,202,4,Expense,33199.6
3417,01-05-2024,2,204,4,Expense,66755.92
3418,01-05-2024,2,205,4,Expense,20259.81
3419,01-05-2024,2,207,4,Expense,8165.96
3420,01-05-2024,2,208,4,Expense,25283.69
3421,01-05-2024,3,201,4,Expense,142571.96
3422,01-05-2024,3,202,4,Expense,34680.05
3423,01-05-2024,3,203,4,Expense,45613.96
3424,01-05-2024,3,205,4,Expense,21280.12
3425,01-05-2024,3,206,4,Expense,12499.15
3426,01-05-2024,3,207,4,Expense,9351.74
3427,01-05-2024,3,208,4,Expense,27181.87
3428,01-05-2024,4,201,4,Expense,28160.87
3429,01-05-2024,4,202,4,Expense,6465.37
3430,01-05-2024,4,207,4,Expense,1710.16
3431,01-05-2024,4,208,4,Expense,5005.7
3432,01-05-2024,5,201,4,Expense,24370.65
3433,01-05-2024,5,202,4,Expense,5620.51
3434,01-05-2024,5,207,4,Expense,1414.04
3435,01-05-2024,5,208,4,Expense,4645.91
3436,01-05-2024,6,201,4,Expense,35000.55
3437,01-05-2024,6,202,4,Expense,8231.17
3438,01-05-2024,6,207,4,Expense,1968.88
3439,01-05-2024,6,208,4,Expense,5903.64
3440,01-05-2024,7,201,4,Expense,100526.28
3441,01-05-2024,7,202,4,Expense,23793.2
3442,01-05-2024,7,203,4,Expense,29748.82
3443,01-05-2024,7,206,4,Expense,9201
3444,01-05-2024,7,207,4,Expense,6487.2
3445,01-05-2024,1,101,5,Revenue,229326.46
3446,01-05-2024,7,101,5,Revenue,47729.11
3447,01-05-2024,1,102,5,Revenue,103333.16
3448,01-05-2024,7,102,5,Revenue,22258.77
3449,01-05-2024,1,103,5,Revenue,153711.15
3450,01-05-2024,7,103,5,Revenue,33789.85
3451,01-05-2024,1,201,5,Expense,91731.26
3452,01-05-2024,1,202,5,Expense,21146.23
3453,01-05-2024,1,205,5,Expense,13326.8
3454,01-05-2024,1,207,5,Expense,5612.07
3455,01-05-2024,1,208,5,Expense,15204.31
3456,01-05-2024,2,201,5,Expense,105597.49
3457,01-05-2024,2,202,5,Expense,24243.77
3458,01-05-2024,2,204,5,Expense,44251.74
3459,01-05-2024,2,205,5,Expense,13988.12
3460,01-05-2024,2,207,5,Expense,5709.65
3461,01-05-2024,2,208,5,Expense,19190.17
3462,01-05-2024,3,201,5,Expense,109364.38
3463,01-05-2024,3,202,5,Expense,24351.68
3464,01-05-2024,3,203,5,Expense,32477.37
3465,01-05-2024,3,205,5,Expense,14662.09
3466,01-05-2024,3,206,5,Expense,8859.53
3467,01-05-2024,3,207,5,Expense,6137.21
3468,01-05-2024,3,208,5,Expense,18818.79
3469,01-05-2024,4,201,5,Expense,26197.97
3470,01-05-2024,4,202,5,Expense,6296.94
3471,01-05-2024,4,207,5,Expense,1632.01
3472,01-05-2024,4,208,5,Expense,4898.1
3473,01-05-2024,5,201,5,Expense,23173.71
3474,01-05-2024,5,202,5,Expense,5271.93
3475,01-05-2024,5,207,5,Expense,1378.88
3476,01-05-2024,5,208,5,Expense,4039.97
3477,01-05-2024,6,201,5,Expense,35120.58
3478,01-05-2024,6,202,5,Expense,7368.78
3479,01-05-2024,6,207,5,Expense,2170.54
3480,01-05-2024,6,208,5,Expense,6569.57
3481,01-05-2024,7,201,5,Expense,68286.51
3482,01-05-2024,7,202,5,Expense,14742.51
3483,01-05-2024,7,203,5,Expense,20909.38
3484,01-05-2024,7,206,5,Expense,6348.46
3485,01-05-2024,7,207,5,Expense,4071.67
3486,01-06-2024,1,101,1,Revenue,341704.31
3487,01-06-2024,7,101,1,Revenue,79860.28
3488,01-06-2024,1,102,1,Revenue,163380.95
3489,01-06-2024,7,102,1,Revenue,34263.36
3490,01-06-2024,1,103,1,Revenue,228762.34
3491,01-06-2024,7,103,1,Revenue,52342.65
3492,01-06-2024,1,201,1,Expense,139079.28
3493,01-06-2024,1,202,1,Expense,34058.84
3494,01-06-2024,1,205,1,Expense,19662.56
3495,01-06-2024,1,207,1,Expense,8787.39
3496,01-06-2024,1,208,1,Expense,27833.28
3497,01-06-2024,2,201,1,Expense,151150.79
3498,01-06-2024,2,202,1,Expense,34780.97
3499,01-06-2024,2,204,1,Expense,70243.2
3500,01-06-2024,2,205,1,Expense,20667.27
3501,01-06-2024,2,207,1,Expense,9409.95
3502,01-06-2024,2,208,1,Expense,26280.39
3503,01-06-2024,3,201,1,Expense,152750.81
3504,01-06-2024,3,202,1,Expense,36374.34
3505,01-06-2024,3,203,1,Expense,45860.66
3506,01-06-2024,3,205,1,Expense,20641.01
3507,01-06-2024,3,206,1,Expense,14221.38
3508,01-06-2024,3,207,1,Expense,9337.16
3509,01-06-2024,3,208,1,Expense,28641.87
3510,01-06-2024,4,201,1,Expense,26113.6
3511,01-06-2024,4,202,1,Expense,6662.71
3512,01-06-2024,4,207,1,Expense,1580.55
3513,01-06-2024,4,208,1,Expense,5250.52
3514,01-06-2024,5,201,1,Expense,21508.79
3515,01-06-2024,5,202,1,Expense,5601.25
3516,01-06-2024,5,207,1,Expense,1446.6
3517,01-06-2024,5,208,1,Expense,4123.28
3518,01-06-2024,6,201,1,Expense,34372.38
3519,01-06-2024,6,202,1,Expense,8458.33
3520,01-06-2024,6,207,1,Expense,1890.82
3521,01-06-2024,6,208,1,Expense,6349.57
3522,01-06-2024,7,201,1,Expense,93342.61
3523,01-06-2024,7,202,1,Expense,23730.54
3524,01-06-2024,7,203,1,Expense,33897.86
3525,01-06-2024,7,206,1,Expense,9325.02
3526,01-06-2024,7,207,1,Expense,6065.94
3527,01-06-2024,1,101,2,Revenue,301881.88
3528,01-06-2024,7,101,2,Revenue,70955.49
3529,01-06-2024,1,102,2,Revenue,132460.41
3530,01-06-2024,7,102,2,Revenue,29863.19
3531,01-06-2024,1,103,2,Revenue,219688.36
3532,01-06-2024,7,103,2,Revenue,48831.35
3533,01-06-2024,1,201,2,Expense,122234.56
3534,01-06-2024,1,202,2,Expense,27773.22
3535,01-06-2024,1,205,2,Expense,19055.1
3536,01-06-2024,1,207,2,Expense,8015.35
3537,01-06-2024,1,208,2,Expense,23218.29
3538,01-06-2024,2,201,2,Expense,123916.93
3539,01-06-2024,2,202,2,Expense,30432.2
3540,01-06-2024,2,204,2,Expense,61519.24
3541,01-06-2024,2,205,2,Expense,18588.39
3542,01-06-2024,2,207,2,Expense,8318.73
3543,01-06-2024,2,208,2,Expense,24416.92
3544,01-06-2024,3,201,2,Expense,127666.07
3545,01-06-2024,3,202,2,Expense,33511.34
3546,01-06-2024,3,203,2,Expense,41462.91
3547,01-06-2024,3,205,2,Expense,19635.19
3548,01-06-2024,3,206,2,Expense,13005.66
3549,01-06-2024,3,207,2,Expense,7825.85
3550,01-06-2024,3,208,2,Expense,24534.79
3551,01-06-2024,4,201,2,Expense,26115.89
3552,01-06-2024,4,202,2,Expense,5954.11
3553,01-06-2024,4,207,2,Expense,1660.72
3554,01-06-2024,4,208,2,Expense,5407.67
3555,01-06-2024,5,201,2,Expense,21423.28
3556,01-06-2024,5,202,2,Expense,5498.39
3557,01-06-2024,5,207,2,Expense,1455.97
3558,01-06-2024,5,208,2,Expense,4279.77
3559,01-06-2024,6,201,2,Expense,33645.68
3560,01-06-2024,6,202,2,Expense,7628.33
3561,01-06-2024,6,207,2,Expense,2094.12
3562,01-06-2024,6,208,2,Expense,6035.98
3563,01-06-2024,7,201,2,Expense,82775.61
3564,01-06-2024,7,202,2,Expense,22630.56
3565,01-06-2024,7,203,2,Expense,28913.49
3566,01-06-2024,7,206,2,Expense,8371.06
3567,01-06-2024,7,207,2,Expense,5620.23
3568,01-06-2024,1,101,3,Revenue,268691
3569,01-06-2024,7,101,3,Revenue,57651.77
3570,01-06-2024,1,102,3,Revenue,123397.44
3571,01-06-2024,7,102,3,Revenue,26194.74
3572,01-06-2024,1,103,3,Revenue,187301.73
3573,01-06-2024,7,103,3,Revenue,40027.47
3574,01-06-2024,1,201,3,Expense,106024.38
3575,01-06-2024,1,202,3,Expense,23774.55
3576,01-06-2024,1,205,3,Expense,15242.57
3577,01-06-2024,1,207,3,Expense,6243.48
3578,01-06-2024,1,208,3,Expense,18880.53
3579,01-06-2024,2,201,3,Expense,106201.46
3580,01-06-2024,2,202,3,Expense,25021.32
3581,01-06-2024,2,204,3,Expense,57581.77
3582,01-06-2024,2,205,3,Expense,16562.2
3583,01-06-2024,2,207,3,Expense,7256.87
3584,01-06-2024,2,208,3,Expense,19228.64
3585,01-06-2024,3,201,3,Expense,114682.18
3586,01-06-2024,3,202,3,Expense,25816.37
3587,01-06-2024,3,203,3,Expense,34123.24
3588,01-06-2024,3,205,3,Expense,15778.44
3589,01-06-2024,3,206,3,Expense,11052.11
3590,01-06-2024,3,207,3,Expense,6908.74
3591,01-06-2024,3,208,3,Expense,21960
3592,01-06-2024,4,201,3,Expense,27327.92
3593,01-06-2024,4,202,3,Expense,6937.85
3594,01-06-2024,4,207,3,Expense,1541.07
3595,01-06-2024,4,208,3,Expense,5161.51
3596,01-06-2024,5,201,3,Expense,24185.85
3597,01-06-2024,5,202,3,Expense,5291.14
3598,01-06-2024,5,207,3,Expense,1476.79
3599,01-06-2024,5,208,3,Expense,4316.06
3600,01-06-2024,6,201,3,Expense,33491.09
3601,01-06-2024,6,202,3,Expense,7781.31
3602,01-06-2024,6,207,3,Expense,2015.12
3603,01-06-2024,6,208,3,Expense,6734.75
3604,01-06-2024,7,201,3,Expense,77764.37
3605,01-06-2024,7,202,3,Expense,19092.18
3606,01-06-2024,7,203,3,Expense,23112.91
3607,01-06-2024,7,206,3,Expense,6937.04
3608,01-06-2024,7,207,3,Expense,4980.2
3609,01-06-2024,1,101,4,Revenue,319141.22
3610,01-06-2024,7,101,4,Revenue,72262.19
3611,01-06-2024,1,102,4,Revenue,153667.91
3612,01-06-2024,7,102,4,Revenue,33885.3
3613,01-06-2024,1,103,4,Revenue,229029.62
3614,01-06-2024,7,103,4,Revenue,51260.25
3615,01-06-2024,1,201,4,Expense,138157.81
3616,01-06-2024,1,202,4,Expense,32944.97
3617,01-06-2024,1,205,4,Expense,18496.31
3618,01-06-2024,1,207,4,Expense,8158.6
3619,01-06-2024,1,208,4,Expense,25940.36
3620,01-06-2024,2,201,4,Expense,145296.94
3621,01-06-2024,2,202,4,Expense,31562.08
3622,01-06-2024,2,204,4,Expense,68766.6
3623,01-06-2024,2,205,4,Expense,18502.88
3624,01-06-2024,2,207,4,Expense,8627.37
3625,01-06-2024,2,208,4,Expense,27794.65
3626,01-06-2024,3,201,4,Expense,140581.56
3627,01-06-2024,3,202,4,Expense,33626.54
3628,01-06-2024,3,203,4,Expense,46220.67
3629,01-06-2024,3,205,4,Expense,19638.37
3630,01-06-2024,3,206,4,Expense,13114.45
3631,01-06-2024,3,207,4,Expense,9184
3632,01-06-2024,3,208,4,Expense,26227.25
3633,01-06-2024,4,201,4,Expense,26431.27
3634,01-06-2024,4,202,4,Expense,6541.6
3635,01-06-2024,4,207,4,Expense,1665.62
3636,01-06-2024,4,208,4,Expense,4966.45
3637,01-06-2024,5,201,4,Expense,22811.68
3638,01-06-2024,5,202,4,Expense,5586.99
3639,01-06-2024,5,207,4,Expense,1412.57
3640,01-06-2024,5,208,4,Expense,4336.79
3641,01-06-2024,6,201,4,Expense,33126.8
3642,01-06-2024,6,202,4,Expense,7987.74
3643,01-06-2024,6,207,4,Expense,1992.64
3644,01-06-2024,6,208,4,Expense,6215.68
3645,01-06-2024,7,201,4,Expense,96139.54
3646,01-06-2024,7,202,4,Expense,22601.37
3647,01-06-2024,7,203,4,Expense,30813.55
3648,01-06-2024,7,206,4,Expense,9227.26
3649,01-06-2024,7,207,4,Expense,6290.61
3650,01-06-2024,1,101,5,Revenue,228386.6
3651,01-06-2024,7,101,5,Revenue,51526.56
3652,01-06-2024,1,102,5,Revenue,108555
3653,01-06-2024,7,102,5,Revenue,23807.37
3654,01-06-2024,1,103,5,Revenue,156217.87
3655,01-06-2024,7,103,5,Revenue,35398.74
3656,01-06-2024,1,201,5,Expense,94880.15
3657,01-06-2024,1,202,5,Expense,22270.39
3658,01-06-2024,1,205,5,Expense,12277.25
3659,01-06-2024,1,207,5,Expense,5777.65
3660,01-06-2024,1,208,5,Expense,18746.6
3661,01-06-2024,2,201,5,Expense,96178.64
3662,01-06-2024,2,202,5,Expense,22555.41
3663,01-06-2024,2,204,5,Expense,47878.9
3664,01-06-2024,2,205,5,Expense,14152.25
3665,01-06-2024,2,207,5,Expense,6276.2
3666,01-06-2024,2,208,5,Expense,17066.98
3667,01-06-2024,3,201,5,Expense,104623.79
3668,01-06-2024,3,202,5,Expense,24771.53
3669,01-06-2024,3,203,5,Expense,31022.6
3670,01-06-2024,3,205,5,Expense,14757.25
3671,01-06-2024,3,206,5,Expense,9745.43
3672,01-06-2024,3,207,5,Expense,6457.73
3673,01-06-2024,3,208,5,Expense,17864.11
3674,01-06-2024,4,201,5,Expense,27558.5
3675,01-06-2024,4,202,5,Expense,6336.06
3676,01-06-2024,4,207,5,Expense,1642.77
3677,01-06-2024,4,208,5,Expense,4928.39
3678,01-06-2024,5,201,5,Expense,22986.4
3679,01-06-2024,5,202,5,Expense,5767.94
3680,01-06-2024,5,207,5,Expense,1414.85
3681,01-06-2024,5,208,5,Expense,4068.08
3682,01-06-2024,6,201,5,Expense,33266.59
3683,01-06-2024,6,202,5,Expense,8104.01
3684,01-06-2024,6,207,5,Expense,2176.81
3685,01-06-2024,6,208,5,Expense,6374.56
3686,01-06-2024,7,201,5,Expense,66770.37
3687,01-06-2024,7,202,5,Expense,18091.85
3688,01-06-2024,7,203,5,Expense,21440.7
3689,01-06-2024,7,206,5,Expense,6689.5
3690,01-06-2024,7,207,5,Expense,4217.45
3691,01-07-2024,1,101,1,Revenue,332081.07
3692,01-07-2024,7,101,1,Revenue,73718.18
3693,01-07-2024,1,102,1,Revenue,156367.5
3694,01-07-2024,7,102,1,Revenue,34240.73
3695,01-07-2024,1,103,1,Revenue,232202.46
3696,01-07-2024,7,103,1,Revenue,49311.38
3697,01-07-2024,1,201,1,Expense,137068.89
3698,01-07-2024,1,202,1,Expense,33840.31
3699,01-07-2024,1,205,1,Expense,20842.77
3700,01-07-2024,1,207,1,Expense,8534.48
3701,01-07-2024,1,208,1,Expense,26934.29
3702,01-07-2024,2,201,1,Expense,154881.13
3703,01-07-2024,2,202,1,Expense,33570.72
3704,01-07-2024,2,204,1,Expense,65135.93
3705,01-07-2024,2,205,1,Expense,20848.67
3706,01-07-2024,2,207,1,Expense,9096.16
3707,01-07-2024,2,208,1,Expense,26391.17
3708,01-07-2024,3,201,1,Expense,160722.08
3709,01-07-2024,3,202,1,Expense,36915.75
3710,01-07-2024,3,203,1,Expense,46873.84
3711,01-07-2024,3,205,1,Expense,20585.59
3712,01-07-2024,3,206,1,Expense,13301.04
3713,01-07-2024,3,207,1,Expense,9465.21
3714,01-07-2024,3,208,1,Expense,25684.67
3715,01-07-2024,4,201,1,Expense,27763.94
3716,01-07-2024,4,202,1,Expense,6312.31
3717,01-07-2024,4,207,1,Expense,1850.49
3718,01-07-2024,4,208,1,Expense,5367.64
3719,01-07-2024,5,201,1,Expense,22957.53
3720,01-07-2024,5,202,1,Expense,5482.08
3721,01-07-2024,5,207,1,Expense,1476.13
3722,01-07-2024,5,208,1,Expense,4548.94
3723,01-07-2024,6,201,1,Expense,31584.1
3724,01-07-2024,6,202,1,Expense,7471.54
3725,01-07-2024,6,207,1,Expense,2023.18
3726,01-07-2024,6,208,1,Expense,6369.49
3727,01-07-2024,7,201,1,Expense,105743.69
3728,01-07-2024,7,202,1,Expense,25740.25
3729,01-07-2024,7,203,1,Expense,30296.83
3730,01-07-2024,7,206,1,Expense,8662.69
3731,01-07-2024,7,207,1,Expense,6583.24
3732,01-07-2024,1,101,2,Revenue,278889.01
3733,01-07-2024,7,101,2,Revenue,59108.83
3734,01-07-2024,1,102,2,Revenue,132572.04
3735,01-07-2024,7,102,2,Revenue,29730.47
3736,01-07-2024,1,103,2,Revenue,197271.39
3737,01-07-2024,7,103,2,Revenue,42960.9
3738,01-07-2024,1,201,2,Expense,121959.96
3739,01-07-2024,1,202,2,Expense,28788.34
3740,01-07-2024,1,205,2,Expense,16633.19
3741,01-07-2024,1,207,2,Expense,7319.4
3742,01-07-2024,1,208,2,Expense,23075.73
3743,01-07-2024,2,201,2,Expense,129727.01
3744,01-07-2024,2,202,2,Expense,30696.98
3745,01-07-2024,2,204,2,Expense,56620.72
3746,01-07-2024,2,205,2,Expense,18212.41
3747,01-07-2024,2,207,2,Expense,7177.72
3748,01-07-2024,2,208,2,Expense,23755.59
3749,01-07-2024,3,201,2,Expense,141040.9
3750,01-07-2024,3,202,2,Expense,29889.62
3751,01-07-2024,3,203,2,Expense,39990.25
3752,01-07-2024,3,205,2,Expense,19361.57
3753,01-07-2024,3,206,2,Expense,12900.65
3754,01-07-2024,3,207,2,Expense,8043.16
3755,01-07-2024,3,208,2,Expense,23889.66
3756,01-07-2024,4,201,2,Expense,24581.64
3757,01-07-2024,4,202,2,Expense,6378.78
3758,01-07-2024,4,207,2,Expense,1771.8
3759,01-07-2024,4,208,2,Expense,4968.52
3760,01-07-2024,5,201,2,Expense,23104.77
3761,01-07-2024,5,202,2,Expense,5576.43
3762,01-07-2024,5,207,2,Expense,1418.97
3763,01-07-2024,5,208,2,Expense,4120.3
3764,01-07-2024,6,201,2,Expense,34911.65
3765,01-07-2024,6,202,2,Expense,8119.16
3766,01-07-2024,6,207,2,Expense,2076.26
3767,01-07-2024,6,208,2,Expense,5981.56
3768,01-07-2024,7,201,2,Expense,95452.93
3769,01-07-2024,7,202,2,Expense,22172.76
3770,01-07-2024,7,203,2,Expense,27230.13
3771,01-07-2024,7,206,2,Expense,8688.56
3772,01-07-2024,7,207,2,Expense,5458.36
3773,01-07-2024,1,101,3,Revenue,239387.43
3774,01-07-2024,7,101,3,Revenue,52701.31
3775,01-07-2024,1,102,3,Revenue,107129.4
3776,01-07-2024,7,102,3,Revenue,25243.09
3777,01-07-2024,1,103,3,Revenue,160388.23
3778,01-07-2024,7,103,3,Revenue,35960.49
3779,01-07-2024,1,201,3,Expense,96473.03
3780,01-07-2024,1,202,3,Expense,24960.77
3781,01-07-2024,1,205,3,Expense,14978.99
3782,01-07-2024,1,207,3,Expense,6374
3783,01-07-2024,1,208,3,Expense,18567.19
3784,01-07-2024,2,201,3,Expense,104634.39
3785,01-07-2024,2,202,3,Expense,26621.47
3786,01-07-2024,2,204,3,Expense,49430.92
3787,01-07-2024,2,205,3,Expense,15923.79
3788,01-07-2024,2,207,3,Expense,6500.57
3789,01-07-2024,2,208,3,Expense,20364.03
3790,01-07-2024,3,201,3,Expense,120317.77
3791,01-07-2024,3,202,3,Expense,27863.33
3792,01-07-2024,3,203,3,Expense,34520.97
3793,01-07-2024,3,205,3,Expense,16548.52
3794,01-07-2024,3,206,3,Expense,10428.63
3795,01-07-2024,3,207,3,Expense,7022.21
3796,01-07-2024,3,208,3,Expense,20785.71
3797,01-07-2024,4,201,3,Expense,26507.73
3798,01-07-2024,4,202,3,Expense,6406.39
3799,01-07-2024,4,207,3,Expense,1572.92
3800,01-07-2024,4,208,3,Expense,4714.32
3801,01-07-2024,5,201,3,Expense,21840.95
3802,01-07-2024,5,202,3,Expense,5153.09
3803,01-07-2024,5,207,3,Expense,1350.48
3804,01-07-2024,5,208,3,Expense,4285.96
3805,01-07-2024,6,201,3,Expense,32591.63
3806,01-07-2024,6,202,3,Expense,8211.81
3807,01-07-2024,6,207,3,Expense,2077.68
3808,01-07-2024,6,208,3,Expense,5734.29
3809,01-07-2024,7,201,3,Expense,79799.55
3810,01-07-2024,7,202,3,Expense,19113.41
3811,01-07-2024,7,203,3,Expense,22919.14
3812,01-07-2024,7,206,3,Expense,7280.75
3813,01-07-2024,7,207,3,Expense,4610.06
3814,01-07-2024,1,101,4,Revenue,314150.21
3815,01-07-2024,7,101,4,Revenue,66296.99
3816,01-07-2024,1,102,4,Revenue,136791.98
3817,01-07-2024,7,102,4,Revenue,31439.87
3818,01-07-2024,1,103,4,Revenue,216048.27
3819,01-07-2024,7,103,4,Revenue,47138.53
3820,01-07-2024,1,201,4,Expense,128065.26
3821,01-07-2024,1,202,4,Expense,31492.56
3822,01-07-2024,1,205,4,Expense,19463.02
3823,01-07-2024,1,207,4,Expense,8237.58
3824,01-07-2024,1,208,4,Expense,24937.93
3825,01-07-2024,2,201,4,Expense,136516.93
3826,01-07-2024,2,202,4,Expense,34961.23
3827,01-07-2024,2,204,4,Expense,61545.52
3828,01-07-2024,2,205,4,Expense,20484.66
3829,01-07-2024,2,207,4,Expense,9018.3
3830,01-07-2024,2,208,4,Expense,26330.54
3831,01-07-2024,3,201,4,Expense,144938.15
3832,01-07-2024,3,202,4,Expense,34052.37
3833,01-07-2024,3,203,4,Expense,46708.74
3834,01-07-2024,3,205,4,Expense,19738.69
3835,01-07-2024,3,206,4,Expense,12932.88
3836,01-07-2024,3,207,4,Expense,8827.36
3837,01-07-2024,3,208,4,Expense,28242.21
3838,01-07-2024,4,201,4,Expense,27088.46
3839,01-07-2024,4,202,4,Expense,6106.52
3840,01-07-2024,4,207,4,Expense,1617.67
3841,01-07-2024,4,208,4,Expense,4793.25
3842,01-07-2024,5,201,4,Expense,22468.81
3843,01-07-2024,5,202,4,Expense,5721.07
3844,01-07-2024,5,207,4,Expense,1341.71
3845,01-07-2024,5,208,4,Expense,4532.86
3846,01-07-2024,6,201,4,Expense,34918.35
3847,01-07-2024,6,202,4,Expense,8397.6
3848,01-07-2024,6,207,4,Expense,2036.38
3849,01-07-2024,6,208,4,Expense,6187.07
3850,01-07-2024,7,201,4,Expense,93666.79
3851,01-07-2024,7,202,4,Expense,23159.05
3852,01-07-2024,7,203,4,Expense,31100.22
3853,01-07-2024,7,206,4,Expense,9623.73
3854,01-07-2024,7,207,4,Expense,5829.47
3855,01-07-2024,1,101,5,Revenue,215511.48
3856,01-07-2024,7,101,5,Revenue,47720.59
3857,01-07-2024,1,102,5,Revenue,96358.38
3858,01-07-2024,7,102,5,Revenue,22517.83
3859,01-07-2024,1,103,5,Revenue,147577.89
3860,01-07-2024,7,103,5,Revenue,32993.43
3861,01-07-2024,1,201,5,Expense,91827.38
3862,01-07-2024,1,202,5,Expense,21561.05
3863,01-07-2024,1,205,5,Expense,13391.43
3864,01-07-2024,1,207,5,Expense,5691.29
3865,01-07-2024,1,208,5,Expense,16966.23
3866,01-07-2024,2,201,5,Expense,94740.55
3867,01-07-2024,2,202,5,Expense,23528.93
3868,01-07-2024,2,204,5,Expense,47899.75
3869,01-07-2024,2,205,5,Expense,14055.81
3870,01-07-2024,2,207,5,Expense,6229.09
3871,01-07-2024,2,208,5,Expense,16971.84
3872,01-07-2024,3,201,5,Expense,102291.46
3873,01-07-2024,3,202,5,Expense,23137.75
3874,01-07-2024,3,203,5,Expense,29356.8
3875,01-07-2024,3,205,5,Expense,14129.39
3876,01-07-2024,3,206,5,Expense,9806.25
3877,01-07-2024,3,207,5,Expense,6477.12
3878,01-07-2024,3,208,5,Expense,18901.96
3879,01-07-2024,4,201,5,Expense,25047.24
3880,01-07-2024,4,202,5,Expense,6302.63
3881,01-07-2024,4,207,5,Expense,1657.77
3882,01-07-2024,4,208,5,Expense,4948.5
3883,01-07-2024,5,201,5,Expense,21419.84
3884,01-07-2024,5,202,5,Expense,5309.43
3885,01-07-2024,5,207,5,Expense,1415.96
3886,01-07-2024,5,208,5,Expense,4350.16
3887,01-07-2024,6,201,5,Expense,30829.58
3888,01-07-2024,6,202,5,Expense,7994.32
3889,01-07-2024,6,207,5,Expense,2086.67
3890,01-07-2024,6,208,5,Expense,6435.93
3891,01-07-2024,7,201,5,Expense,71037.67
3892,01-07-2024,7,202,5,Expense,16839.47
3893,01-07-2024,7,203,5,Expense,20537.14
3894,01-07-2024,7,206,5,Expense,5879.04
3895,01-07-2024,7,207,5,Expense,4176.49
3896,01-08-2024,1,101,1,Revenue,343614.44
3897,01-08-2024,7,101,1,Revenue,76457.85
3898,01-08-2024,1,102,1,Revenue,157246.79
3899,01-08-2024,7,102,1,Revenue,34308.54
3900,01-08-2024,1,103,1,Revenue,233577.5
3901,01-08-2024,7,103,1,Revenue,49960.72
3902,01-08-2024,1,201,1,Expense,139547.22
3903,01-08-2024,1,202,1,Expense,35625.61
3904,01-08-2024,1,205,1,Expense,19335.25
3905,01-08-2024,1,207,1,Expense,9167.41
3906,01-08-2024,1,208,1,Expense,25500.83
3907,01-08-2024,2,201,1,Expense,154136.46
3908,01-08-2024,2,202,1,Expense,32887.01
3909,01-08-2024,2,204,1,Expense,72419.98
3910,01-08-2024,2,205,1,Expense,20348.5
3911,01-08-2024,2,207,1,Expense,8476.92
3912,01-08-2024,2,208,1,Expense,27192.44
3913,01-08-2024,3,201,1,Expense,158631.77
3914,01-08-2024,3,202,1,Expense,35073.15
3915,01-08-2024,3,203,1,Expense,43993.84
3916,01-08-2024,3,205,1,Expense,21759.76
3917,01-08-2024,3,206,1,Expense,13990.9
3918,01-08-2024,3,207,1,Expense,9565.29
3919,01-08-2024,3,208,1,Expense,29146.58
3920,01-08-2024,4,201,1,Expense,26619.71
3921,01-08-2024,4,202,1,Expense,6823.98
3922,01-08-2024,4,207,1,Expense,1652.69
3923,01-08-2024,4,208,1,Expense,4845.91
3924,01-08-2024,5,201,1,Expense,21634.65
3925,01-08-2024,5,202,1,Expense,5447.66
3926,01-08-2024,5,207,1,Expense,1400.5
3927,01-08-2024,5,208,1,Expense,4422.39
3928,01-08-2024,6,201,1,Expense,34423.88
3929,01-08-2024,6,202,1,Expense,7666.91
3930,01-08-2024,6,207,1,Expense,2089.1
3931,01-08-2024,6,208,1,Expense,6391.6
3932,01-08-2024,7,201,1,Expense,110020.24
3933,01-08-2024,7,202,1,Expense,25560.29
3934,01-08-2024,7,203,1,Expense,32792.53
3935,01-08-2024,7,206,1,Expense,9570.15
3936,01-08-2024,7,207,1,Expense,6463.66
3937,01-08-2024,1,101,2,Revenue,302833.2
3938,01-08-2024,7,101,2,Revenue,61648.58
3939,01-08-2024,1,102,2,Revenue,133306.91
3940,01-08-2024,7,102,2,Revenue,28951.3
3941,01-08-2024,1,103,2,Revenue,204377.36
3942,01-08-2024,7,103,2,Revenue,46098.11
3943,01-08-2024,1,201,2,Expense,119811.41
3944,01-08-2024,1,202,2,Expense,26427.57
3945,01-08-2024,1,205,2,Expense,17291.31
3946,01-08-2024,1,207,2,Expense,7810.11
3947,01-08-2024,1,208,2,Expense,23090.51
3948,01-08-2024,2,201,2,Expense,130272.67
3949,01-08-2024,2,202,2,Expense,30150.5
3950,01-08-2024,2,204,2,Expense,58748.68
3951,01-08-2024,2,205,2,Expense,18723.74
3952,01-08-2024,2,207,2,Expense,7600.02
3953,01-08-2024,2,208,2,Expense,25647.87
3954,01-08-2024,3,201,2,Expense,136460.21
3955,01-08-2024,3,202,2,Expense,31024.79
3956,01-08-2024,3,203,2,Expense,39948.55
3957,01-08-2024,3,205,2,Expense,19038.95
3958,01-08-2024,3,206,2,Expense,12167.31
3959,01-08-2024,3,207,2,Expense,8555.87
3960,01-08-2024,3,208,2,Expense,24753.21
3961,01-08-2024,4,201,2,Expense,25902.24
3962,01-08-2024,4,202,2,Expense,6832.86
3963,01-08-2024,4,207,2,Expense,1641.23
3964,01-08-2024,4,208,2,Expense,5065.12
3965,01-08-2024,5,201,2,Expense,22562.76
3966,01-08-2024,5,202,2,Expense,5585.47
3967,01-08-2024,5,207,2,Expense,1437.27
3968,01-08-2024,5,208,2,Expense,3936.89
3969,01-08-2024,6,201,2,Expense,36523.17
3970,01-08-2024,6,202,2,Expense,8461.91
3971,01-08-2024,6,207,2,Expense,2041.84
